"Year","State","type","Process","Status","Measure","Chem","killer","Compound","Coumpound Value","Value","Stats"
"6503",2015,"NORTH CAROLINA","BEARING","TREATED","","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","METHOMYL","90301"," "," AVG"
"6504",2015,"NORTH CAROLINA","BEARING","TREATED","","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","METHOXYFENOZIDE","121027"," "," AVG"
"6505",2015,"NORTH CAROLINA","BEARING","TREATED","","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","PHOSMET","59201"," "," AVG"
"6506",2015,"NORTH CAROLINA","BEARING","TREATED","","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","SPINETORAM","110008"," "," AVG"
"6507",2015,"NORTH CAROLINA","BEARING","TREATED","","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","SPINETORAM-L","110009"," "," AVG"
"6508",2015,"NORTH CAROLINA","BEARING","TREATED","","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","SPINOSAD","110003"," "," AVG"
"6509",2015,"NORTH CAROLINA","BEARING","TREATED","","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","TOTAL"," ","57"," AVG"
"6510",2015,"NORTH CAROLINA","BEARING","TREATED","","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","ZETA-CYPERMETHRIN","129064","14"," AVG"
"6511",2015,"NORTH CAROLINA","BEARING","TREATED","","MEASURED IN PCT OF AREA BEARING","CHEMICAL","OTHER","CYANAMID","14002"," "," AVG"
"6512",2015,"NORTH CAROLINA","BEARING","TREATED","","MEASURED IN PCT OF AREA BEARING","CHEMICAL","OTHER","TOTAL"," "," "," AVG"
"6513",2015,"NORTH CAROLINA","BEARING","TREATED","","MEASURED IN PCT OF AREA BEARING","FERTILIZER"," ","NITROGEN"," ","54"," AVG"
"6514",2015,"NORTH CAROLINA","BEARING","TREATED","","MEASURED IN PCT OF AREA BEARING","FERTILIZER"," ","PHOSPHATE"," ","52"," AVG"
"6515",2015,"NORTH CAROLINA","BEARING","TREATED","","MEASURED IN PCT OF AREA BEARING","FERTILIZER"," ","POTASH"," ","49"," AVG"
"6516",2015,"NORTH CAROLINA","BEARING","TREATED","","MEASURED IN PCT OF AREA BEARING","FERTILIZER"," ","SULFUR"," ","16"," AVG"
"6517",2015,"NORTH CAROLINA","TAME"," ","HARVESTED","ACRES","TOTAL"," "," "," ","8,000"," "
"6518",2015,"NORTH CAROLINA","TAME"," ","PRODUCTION","MEASURED IN LB","TOTAL"," "," "," ","49,900,000"," "
"6519",2015,"NORTH CAROLINA","TAME"," ","FRESH MARKET - PRODUCTION","MEASURED IN $","TOTAL"," "," "," ","66,750,000"," "
"6520",2015,"NORTH CAROLINA","TAME"," ","FRESH MARKET - PRODUCTION","MEASURED IN LB","TOTAL"," "," "," ","37,500,000"," "
"6521",2015,"NORTH CAROLINA","TAME"," ","NOT HARVESTED - PRODUCTION","MEASURED IN LB","TOTAL"," "," "," "," "," "
"6522",2015,"NORTH CAROLINA","TAME"," ","NOT SOLD - PRODUCTION","MEASURED IN LB","TOTAL"," "," "," ","400,000"," "
"6523",2015,"NORTH CAROLINA","TAME"," ","PROCESSING - PRODUCTION","MEASURED IN $","TOTAL"," "," "," ","11,160,000"," "
"6524",2015,"NORTH CAROLINA","TAME"," ","PROCESSING - PRODUCTION","MEASURED IN LB","TOTAL"," "," "," ","12,000,000"," "
"6525",2015,"NORTH CAROLINA","TAME"," ","UTILIZED - PRODUCTION","MEASURED IN $","TOTAL"," "," "," ","77,910,000"," "
"6526",2015,"NORTH CAROLINA","TAME"," ","UTILIZED - PRODUCTION","MEASURED IN LB","TOTAL"," "," "," ","49,500,000"," "
"6527",2015,"NORTH CAROLINA","TAME"," ","UTILIZED - YIELD","MEASURED IN LB / ACRE","TOTAL"," "," "," ","6,190"," "
"6528",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","FUNGICIDE","AZOXYSTROBIN","128810","1,800"," "
"6529",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","FUNGICIDE","BACILLUS SUBTILIS","6479"," "," "
"6530",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","FUNGICIDE","BASIC COPPER SULFATE","8101","7,300"," "
"6531",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","FUNGICIDE","BOSCALID","128008","2,200"," "
"6532",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","FUNGICIDE","CALCIUM POLYSULFIDE","76702"," "," "
"6533",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","FUNGICIDE","CAPTAN","81301","10,400"," "
"6534",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","FUNGICIDE","CHLOROTHALONIL","81901"," "," "
"6535",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","FUNGICIDE","COPPER AMM. COMPLEX","22702"," "," "
"6536",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","FUNGICIDE","COPPER CHLORIDE HYD.","23501"," "," "
"6537",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","FUNGICIDE","COPPER HYDROXIDE","23401","4,700"," "
"6538",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","FUNGICIDE","CYPRODINIL","288202","3,100"," "
"6539",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","FUNGICIDE","FENBUCONAZOLE","129011","500"," "
"6540",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","FUNGICIDE","FENHEXAMID","90209","2,400"," "
"6541",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","FUNGICIDE","FLUAZINAM","129098"," "," "
"6542",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","FUNGICIDE","FLUDIOXONIL","71503","2,100"," "
"6543",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","FUNGICIDE","FOSETYL-AL","123301"," "," "
"6544",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","FUNGICIDE","IPRODIONE","109801","3,200"," "
"6545",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","FUNGICIDE","MEFENOXAM","113502"," "," "
"6546",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","FUNGICIDE","METCONAZOLE","125619"," "," "
"6547",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","FUNGICIDE","MONO-POTASSIUM SALT","76416"," "," "
"6548",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","FUNGICIDE","MYCLOBUTANIL","128857"," "," "
"6549",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","FUNGICIDE","POTASSIUM PHOSPHATE","76413"," "," "
"6550",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","FUNGICIDE","PROPICONAZOLE","122101"," "," "
"6551",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","FUNGICIDE","PYRACLOSTROBIN","99100","1,100"," "
"6552",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","FUNGICIDE","SULFUR","77501"," "," "
"6553",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","FUNGICIDE","TOTAL"," ","54,300"," "
"6554",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","FUNGICIDE","ZIRAM","34805"," "," "
"6555",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","HERBICIDE","2,4-D"," "," "," "
"6556",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","HERBICIDE","2,4-D"," "," "," "
"6557",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","HERBICIDE","CARFENTRAZONE-ETHYL","128712"," "," "
"6558",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","HERBICIDE","CLETHODIM","121011","200"," "
"6559",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","HERBICIDE","CLOPYRALID MONO SALT","117401","100"," "
"6560",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","HERBICIDE","DICHLOBENIL","27401","800"," "
"6561",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","HERBICIDE","DIURON","35505","4,800"," "
"6562",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","HERBICIDE","FLUMIOXAZIN","129034","1,000"," "
"6563",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","HERBICIDE","GLUFOSINATE-AMMONIUM","128850","600"," "
"6564",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","HERBICIDE","GLYPHOSATE AMM. SALT","103604"," "," "
"6565",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","HERBICIDE","GLYPHOSATE ISO. SALT","103601","2,500"," "
"6566",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","HERBICIDE","HALOSULFURON-METHYL","128721"," "," "
"6567",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","HERBICIDE","HEXAZINONE","107201"," "," "
"6568",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","HERBICIDE","ISOXABEN","125851"," "," "
"6569",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","HERBICIDE","LINURON","35506"," "," "
"6570",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","HERBICIDE","MESOTRIONE","122990","200"," "
"6571",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","HERBICIDE","METSULFURON-METHYL","122010"," "," "
"6572",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","HERBICIDE","NAPROPAMIDE","103001"," "," "
"6573",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","HERBICIDE","NORFLURAZON","105801","1,300"," "
"6574",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","HERBICIDE","ORYZALIN","104201","8,100"," "
"6575",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","HERBICIDE","OXYFLUORFEN","111601"," "," "
"6576",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","HERBICIDE","PARAQUAT","61601","1,000"," "
"6577",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","HERBICIDE","PRONAMIDE","101701"," "," "
"6578",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","HERBICIDE","QUINCLORAC","128974"," "," "
"6579",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","HERBICIDE","RIMSULFURON","129009"," "," "
"6580",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","HERBICIDE","S-METOLACHLOR","108800"," "," "
"6581",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","HERBICIDE","SETHOXYDIM","121001"," "," "
"6582",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","HERBICIDE","SIMAZINE","80807","7,800"," "
"6583",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","HERBICIDE","SULFENTRAZONE","129081","300"," "
"6584",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","HERBICIDE","TERBACIL","12701"," "," "
"6585",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","HERBICIDE","THIFENSULFURON","128845"," "," "
"6586",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","HERBICIDE","TOTAL"," ","33,100"," "
"6587",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","HERBICIDE","TRIBENURON-METHYL","128887"," "," "
"6588",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","INSECTICIDE","BETA-CYFLUTHRIN","118831"," "," "
"6589",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","INSECTICIDE","BIFENTHRIN","128825","300"," "
"6590",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","INSECTICIDE","BT KURSTAKI ABTS-351","6522"," "," "
"6591",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","INSECTICIDE","BT KURSTAKI SA-11","6519"," "," "
"6592",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","INSECTICIDE","CARBARYL","56801"," "," "
"6593",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","INSECTICIDE","CHLORANTRANILIPROLE","90100"," "," "
"6594",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA","16329"," "," "
"6595",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","INSECTICIDE","DIAZINON","57801","1,100"," "
"6596",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","INSECTICIDE","ESFENVALERATE","109303"," "," "
"6597",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","INSECTICIDE","FENPROPATHRIN","127901","200"," "
"6598",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","INSECTICIDE","IMIDACLOPRID","129099"," "," "
"6599",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","INSECTICIDE","INDOXACARB","67710"," "," "
"6600",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","INSECTICIDE","MALATHION","57701","13,200"," "
"6601",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","INSECTICIDE","METHOMYL","90301","1,000"," "
"6602",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","INSECTICIDE","METHOXYFENOZIDE","121027"," "," "
"6603",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","INSECTICIDE","PHOSMET","59201"," "," "
"6604",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","INSECTICIDE","PYRETHRINS","69001"," "," "
"6605",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","INSECTICIDE","PYRIPROXYFEN","129032"," "," "
"6606",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","INSECTICIDE","SPINETORAM","110008","100"," "
"6607",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","INSECTICIDE","SPINETORAM-L","110009","100"," "
"6608",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","INSECTICIDE","SPINOSAD","110003"," "," "
"6609",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","INSECTICIDE","THIACLOPRID","14019"," "," "
"6610",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","INSECTICIDE","THIAMETHOXAM","60109","300"," "
"6611",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","INSECTICIDE","TOTAL"," ","19,500"," "
"6612",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","INSECTICIDE","ZETA-CYPERMETHRIN","129064","500"," "
"6613",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","OTHER","CUPRAMMONIUM ACETATE","36011"," "," "
"6614",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","OTHER","CYTOKININS","116801"," "," "
"6615",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","OTHER","HYDROGEN PEROXIDE","595"," "," "
"6616",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","OTHER","METHYL ANTHRANILATE","128725"," "," "
"6617",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","OTHER","MINERAL OIL","63502","19,200"," "
"6618",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","OTHER","REYNOUTRIA SACHALINE","55809","100"," "
"6619",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","OTHER","TOTAL"," ","20,800"," "
"6620",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","CHEMICAL","OTHER","ZINC PHOSPHIDE","88601"," "," "
"6621",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","FERTILIZER"," ","NITROGEN"," ","379,000"," "
"6622",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","FERTILIZER"," ","PHOSPHATE"," ","165,000"," "
"6623",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","FERTILIZER"," ","POTASH"," ","314,000"," "
"6624",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","FERTILIZER"," ","SULFUR"," ","250,000"," "
"6625",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","AZOXYSTROBIN","128810","0.191"," AVG"
"6626",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","BACILLUS SUBTILIS","6479"," "," AVG"
"6627",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","BASIC COPPER SULFATE","8101","2.455"," AVG"
"6628",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","BOSCALID","128008","0.344"," AVG"
"6629",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","CALCIUM POLYSULFIDE","76702"," "," AVG"
"6630",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","CAPTAN","81301","1.822"," AVG"
"6631",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","CHLOROTHALONIL","81901"," "," AVG"
"6632",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","COPPER AMM. COMPLEX","22702"," "," AVG"
"6633",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","COPPER CHLORIDE HYD.","23501"," "," AVG"
"6634",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","COPPER HYDROXIDE","23401","0.869"," AVG"
"6635",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","CYPRODINIL","288202","0.326"," AVG"
"6636",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","FENBUCONAZOLE","129011","0.134"," AVG"
"6637",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","FENHEXAMID","90209","0.659"," AVG"
"6638",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","FLUAZINAM","129098"," "," AVG"
"6639",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","FLUDIOXONIL","71503","0.218"," AVG"
"6640",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","FOSETYL-AL","123301"," "," AVG"
"6641",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","IPRODIONE","109801","0.884"," AVG"
"6642",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","MEFENOXAM","113502"," "," AVG"
"6643",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","METCONAZOLE","125619"," "," AVG"
"6644",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","MONO-POTASSIUM SALT","76416"," "," AVG"
"6645",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","MYCLOBUTANIL","128857"," "," AVG"
"6646",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","POTASSIUM PHOSPHATE","76413"," "," AVG"
"6647",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","PROPICONAZOLE","122101"," "," AVG"
"6648",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","PYRACLOSTROBIN","99100","0.175"," AVG"
"6649",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","SULFUR","77501"," "," AVG"
"6650",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","ZIRAM","34805"," "," AVG"
"6651",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","2,4-D"," "," "," AVG"
"6652",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","2,4-D"," "," "," AVG"
"6653",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","CARFENTRAZONE-ETHYL","128712"," "," AVG"
"6654",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","CLETHODIM","121011","0.22"," AVG"
"6655",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","CLOPYRALID MONO SALT","117401","0.111"," AVG"
"6656",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","DICHLOBENIL","27401","2.638"," AVG"
"6657",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","DIURON","35505","1.057"," AVG"
"6658",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","FLUMIOXAZIN","129034","0.293"," AVG"
"6659",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","GLUFOSINATE-AMMONIUM","128850","0.551"," AVG"
"6660",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","GLYPHOSATE AMM. SALT","103604"," "," AVG"
"6661",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","GLYPHOSATE ISO. SALT","103601","1.03"," AVG"
"6662",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","HALOSULFURON-METHYL","128721"," "," AVG"
"6663",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","HEXAZINONE","107201"," "," AVG"
"6664",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","ISOXABEN","125851"," "," AVG"
"6665",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","LINURON","35506"," "," AVG"
"6666",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","MESOTRIONE","122990","0.112"," AVG"
"6667",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","METSULFURON-METHYL","122010"," "," AVG"
"6668",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","NAPROPAMIDE","103001"," "," AVG"
"6669",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","NORFLURAZON","105801","1.787"," AVG"
"6670",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","ORYZALIN","104201","2.635"," AVG"
"6671",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","OXYFLUORFEN","111601"," "," AVG"
"6672",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","PARAQUAT","61601","0.401"," AVG"
"6673",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","PRONAMIDE","101701"," "," AVG"
"6674",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","QUINCLORAC","128974"," "," AVG"
"6675",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","RIMSULFURON","129009"," "," AVG"
"6676",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","S-METOLACHLOR","108800"," "," AVG"
"6677",2015,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","SETHOXYDIM","121001"," "," AVG"
